,Unnamed: 0,polarity,user,text
9769,9769,0,WFOC,"going into the shower, getting ready to work the grave yard "
9770,9770,0,RoxbarOM,sometimes 140 characters aren't enough 
9771,9771,0,LindsayMClifton,@aubsomidkiff That is depressing. 
9772,9772,0,JennaMac7799,"Sitting all alone in my empty dorm room. Goring home tomorrow!! So excited, but gonna miss everyone "
9773,9773,0,ourannual,is all achey. I hope I'm not getting sick  off to bed.
9774,9774,1,srjnsc,"I am at work, wishing it was Sunday night "
9775,9775,0,lmaobrbson,@ricanitaliana89 no more worms 
9776,9776,0,DAMNforDennis,Youtubing MILEY CYRUS cause I haven't been watching much tv 
9777,9777,1,geektreschic,"@MattsMedia Wow, ME TOO! "
9778,9778,1,myzzkay,mannnn i gern out man lol i cnt take being ganged up on 
9779,9779,0,BreeTheStar,Haha noooo don't be mad!  @iDehea
9780,9780,0,jonerickson,Heading out from the Mariners game. Sitting in traffic 
9781,9781,0,jenbrenon,mercedez benz !!   i have electrical  probems &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; stress
9782,9782,0,OhhMegg,@vuhhnessa Nah. It has not came out yet. I do not think it is this weekend either.  Ima mega sad. 
9783,9783,0,dcmotz,@jweede what a way to spend a friday night...  i guess there's not much to do now that battlestar is over...  
9784,9784,0,Venezolanita,at home 
9785,9785,0,teejay0109,@ChubbyGayMan what message 
9786,9786,1,Jessheartsmusic,Just got home from andreas house but i was having fun but i had to go bye bye! 
9787,9787,0,OhShayLaVie,@thomastorres  what's wrong
9788,9788,0,cerencik,@bennehton @Sweet_Pau @tynie626 @NoOrdinaryGurl  OH I AM JEALOUS!  why only tynie and noordinary .. PAU you and me are left behind 
9789,9789,0,Topsatwarchild,Britain used to have talent. Now we have #susanboyle. Sorry World.  #twunes ? http://blip.fm/~4ir01
9790,9790,0,eboni_ife,"@gylliwilli get em Gilly!!!! see yall in a minute!!! they closed freakin labrea at fountain, and im not movin "
9791,9791,0,amany_ishaq,this rain sucks.  &amp; i'm sick
9792,9792,1,aliliciouss,@I_Am_Marty well I was just training. thought i'd get the job but they want someone more experienced lol im not meant for hard labor 
9793,9793,0,jayTOCIE,@xkelly_chaosx omg that place  that's really sad what happened
9794,9794,0,sleepside,"no reply from @feiticeira. *pout* shes prob out and about and forgot the phone, but still. "
9795,9795,0,rapatl2007,@cutiepie04ct I miss u tore whore 
9796,9796,0,mbthompson8,"most random night ever, last day at the birch tomorrow.. "
9797,9797,0,hell0lizzy,I hate going to bed alone at night 
9798,9798,0,delphilicious,Still no keys. Sigh. This is going to cost a lot to replace 
9799,9799,0,rapatl2007,@cutiepie04ct I miss u tore whore  come back home
9800,9800,0,ashbash919,"so i may have accidentally killed an armadillo last night, then ran over it again on the way back!!!   RIP poor thing."
9801,9801,0,luisadones,@vickydoll we didn't place  and Eastlake got 3rd AGAIN! They so copied our concepts too&lt;/3
9802,9802,0,vuhhnessa,@OhhMegg no wonder  &amp; PLUS did you know that sterling can SING?! ive been stalking youtube for videos of him. i have a thing for singers.
9803,9803,0,abhivyakti,just preparing ofr group discussion utterly boring task 
9804,9804,0,sumeet88115,@poonamd yup dupar chi match baghel.....sandhyakali class ahe 
9805,9805,0,PhotoGrafxAngie,Working on 3 shoots... Traffic school tomorrow... 
9806,9806,0,rdy2freefall,@carliecarrcrash I feel your pain  my three bffs all have dates...no ones asking me :-/
9807,9807,1,liamcarswell,"has the dodo's conundrum, feeling like i could just fly, but nothing happens everytime i try. can't decided whether to go out "
9808,9808,0,aquapoet,is going with her father to the emergency room. 
9809,9809,1,kanahina,@KGMB9 i wish the Hawaii Food Bank's food drive wasn't always so close to the Letter Carrier's Food Drive (May 9) 
9810,9810,1,mayureshborse,1st ride done and followed pugmarks but sadly he did leave any trails later  also found fresh pugmarks of berda cubs thats a good sig ...
9811,9811,1,igrabjelly,@conns its like that ya noe. wtd..  i hope ur grandpa's ok~ at least he's happy from the china trip.
9812,9812,0,neutronjockey,"@ColleenLindsay Literary agents *killing literature*,I should stop writing, crawl up my own bum, keep my words to my lit l33t friends "
9813,9813,0,fitzymj,Just saw a rabbit hopping through Central Square.  Felt bad for it.  
9814,9814,0,darkjewel,Not looking forward to Sunday. Would rather be doing something else. but I am now obligated. 
9815,9815,0,_iheartzombies,my boyfriend has decided to depress me by putting in Paradise Lost. 
9816,9816,1,DarkoBWM,"No Arianny Celeste at UFC 97, I'm bumbed  But I have the UFC Undisputed demo! WOOHOO! #ufc"
9817,9817,0,EgotisticalGee,@ the same shithole @Awesome4life is @ guess my night is in the crapper 
9818,9818,0,prempanicker,"Ah okay, consensus is this is a tame start. Thing is, the second half of this tournament just could get duller  #ipl"
9819,9819,0,TrishaVanHouten,@Boy_Kill_Boy oh ryan im soo sorry my internet connection is sucks  whose your no 1 btw ?
9820,9820,0,jessicahorton,Waiting on my clients  to arrive for our 10AM showing. Nothing is on the radio and I forgot my IPhone. 
9821,9821,1,Lou_Muzza,yey! have finished coursework... thank god for that.. took me 3 hours 
9822,9822,0,allikamikaze,It's only two but I can't ignore the stingy feeling of the blood. The reminder makes me feel even worse 
9823,9823,0,VernonDeGoede,@_everaldo I saw #squirrel some months ago on your twitter. I'm sorry it's for Mac only 
9824,9824,0,PaulDuxbury,@technicalwriter aka St George's Day - the universally uncelebrated National Day of England 
9825,9825,0,Leilani3961,"im lonely  keep me company! 22 female, Pittsburgh - Pennsylvania"
9826,9826,0,samste1130,I hate to be so sick! 
9827,9827,0,AdrienneRoyer,weekend chores done. now to get ready for Snowbird's bachelorette party! (and attempt to get some work work done.) 
9828,9828,1,bobreturns,@blue_ninj0r I know  But at least Dollhouse has gotten good.
9829,9829,1,rteeny,thank god for stephanie or i probably wouldn't have woken up this morning lol 
9830,9830,0,avenuegirl,@Charl13B00 Just finished the pizza for breakfast. sorry 
9831,9831,1,tinacsullivan,enjoying the weekend.  gotta get up and clean house soon 
9832,9832,0,ChrissyXJBX,I desperatly wanna get my license 
9833,9833,0,luisithox,Today is a sad day in monterrey 
9834,9834,0,ZenElements,Continuing to work away on this #Joomla template while looking after the missus; she锟絪 sadly not feeling too well today 
9835,9835,0,confessing7girl,@MacKenzieFox sun just doesnt wanna come out today.... 
9836,9836,0,meljonasxo,finishing upp last homework stuff and projects !  
9837,9837,0,_BonBee_,"@__Fiddler you need to use this more, me also but i cant use it on my phone while im in germany.. "
9838,9838,0,chriscrisis,Fuck. I don't want to go to work. I should still be in bed with godsolite. 
9839,9839,1,zulusafari,"wow, I've used 130MB today of bandwidth. Not a good thing since our whole org has 6GB for the whole month "
9840,9840,0,MrsCatwoman,I锟絤 sad. My nack hurts 
9841,9841,0,landonsmomma619,I'm dyingggg. My kid has a taser inside of my uterus or something!! Ouchie.  I now understand what most mommas call &quot;Lightening Crotch&quot;...
9842,9842,0,bethanyalexx,writing a lit essay on The Night of the Iguana! 
9843,9843,0,bendusover,"At first I thought this was a crazy BendMeOver email, nope just spam  http://bit.ly/I8nsq"
9844,9844,0,belladawn1008,@emmyrossum cleaning  have to show my house today(trying to get it sold)
9845,9845,1,sheilarye,i can't believe i am WORKING on such a beautiful day 
9846,9846,0,aelafave,"I have SO much work to do, and I can't do any of it "
9847,9847,1,cerianabsolom,The cheap ATP tickets sold out before I had a chance to get rich... 
9848,9848,0,gundrted,All this new snow and 70 is closed  I know I could take 285 but I almost slid off Kenosha pass a few years ago
9849,9849,0,nVidia1280,Graphics card don't work - some kind of conflict or something 
9850,9850,0,samppa89,@randomflowers not working for me either 
9851,9851,1,AlyssaH87,"Yeah had to call into work today. The Dr. is going to the office just to see little Matthew at 1:00, I am pretty sure its pink eye "
9852,9852,0,EnsilBSB,I'm sad... 'Cause doesn't reply me yet...   
9853,9853,0,xxxSophiexxxx,School on Monday 
9854,9854,1,BethanySM,"@Iamjonathancook i would love to hang out but sadly, i am not going to the show "
9855,9855,0,caseysevenfold,beddies now. Nighty night. My head hurts 
9856,9856,1,shelma32,Can't concentrate on making banners when fianc锟� is playing Guitar Hero 
9857,9857,0,oosilviaoo,Hoping these next to weeks go by fast!! He just left &amp; I already miss him. 
9858,9858,0,ErinCampbell92,@DavidB92 i cant believe that reply worked yday i havent done it before i have got loads of work to im worried ahahah 
9859,9859,0,LML416,I have no voice  Argh!
9860,9860,0,seedeesee,"watched i am sam, and i criedd "
9861,9861,0,kelliSCANDALOUS,alfhdjkghvsfdghvifduhbgvkjsdfhglsfdkghvfjlkdsghsdflkgh  TODAY SUCKS!
9862,9862,1,Michaelmerri,Ugh!! Why is it blizzarding in Colorado????!!! Won't be seeing my parents this weekend  there plane got cancelled!
9863,9863,0,sundownmotel,Wrll that one went surprisingly well. How disappointing. 
9864,9864,0,ManyNamesEnt,Lil Moo Moo Has  a Bad Cough.....  wide awake....
9865,9865,0,abooth202,"After watching the F1 qualifying and procrastinating doing various things, I'm finally cracking on with some coursework. "
9866,9866,0,pob34,is it wrong that i'm fighting my eyelids at this time of day 
9867,9867,0,punchthepotato,"I just wasted a sheet of paper! I don't know what to draw anymore  Might turn in early tonight, just not up to staying up late tonight. "
9868,9868,0,gabydi,@tazzari614 are you mad at me? 
9869,9869,0,StephanieMearns,@ultraviolet__x oh anno i watched this morning and im just like wtf? I'm still gutted everytime i watch it 
9870,9870,0,singlemamawoc,2 sick- couldn't sleep so no class today.  i actually enjoy school so i'm really bummed.
9871,9871,1,Michaelmerri,Ugh!! Why is it blizzarding in Colorado????!!! Won't be seeing my parents this weekend  their plane got cancelled!
9872,9872,0,Logansmummy,peters back from work ill 
9873,9873,0,janeywaney,But i don't wanna be awake yet 
9874,9874,0,josephrueter,"@akardell I guess I was in Safari.  running them both lately. Yet, can't install new updates to FF. Some -212 fail or something. Ack."
9875,9875,1,PLSED,Good morning. On my way to the funeral of a good friend's daughter  
9876,9876,1,kristin_wint,@Dannymcfly you are amazinggggg.... I wish i could come see you guys live 
9877,9877,1,gemgemz87,nearly the end of the family visiting  zoo was brilliant and loving the sun sun sun! having a cheeky drinkies x
9878,9878,0,lonemat,@PandaDementia Aww  Poor you. We can be in pain together #painbuddies
9879,9879,0,jeremyjacks,Where did my last tweet go?? It was from Tweetie. 
9880,9880,1,emilypops,"@lessthanthrees lucky you, i have to go back to school on monday "
9881,9881,0,inlovewithlife7,yay!!! moving day!!! ... not. i hate packing 
9882,9882,0,philtbr,@ChristineD1030 I am really digging this weather too bad I have to serve people wings today inside 
9883,9883,0,olly2,http://twitpic.com/3ir9e - i miss this! 
9884,9884,0,ajphoenix,Hw cm MTV duznt show music anymore? all v c is a bunch of guys n grls arguing n bitching abt 1anothr. where has d music gone? 
9885,9885,0,tamillama,"work all day, followed by 4 days of thesis writing. omg 2 1/2 weeks to finish. shoot me now. "
9886,9886,0,ManchesterJB,only one day left  -.-    i hate school
9887,9887,0,jayerichards,@mrmackenzie  My grandad used to keep ferrets for catching rabbits... horrible stinking things they were too  
9888,9888,1,nellyphant,It's possible I'll have a haircut tonight... We'll see. Not feeling awesome. 
9889,9889,0,jazmaene,it's already 10p.m and i still can't sleep. 
9890,9890,0,sonia_khurana,Finally finished the 'Immigrant' by Manju Kapur. She forget about Ananda towards the closing! The end only covered off Nina. 
9891,9891,0,tesserini,"@Kyabean Facebook is so mean.  It kept giving me sister fits when she tried to sign up. Hm, maybe I can DM you the URL?"
9892,9892,0,StarLight186,sigh... CSK.. you're screwed 
9893,9893,0,katzenkotze,unfortunally i forgot my #macbook at home in #bremen  so i have to work with a windows pc and to be honest: and i hate it ;-)
9894,9894,0,tfiggity,Ecg and doctor appointment this morning. 9 hours of sleep is not enough when you're sick! 
9895,9895,1,electricnightx,"@Konstpaus lol! Good idea, but I don't have any vodka or bears "
9896,9896,0,CSthePoet, I just found out that california is a bust this year. Oh well next year it is
9897,9897,0,mikaa2,class then work 
9898,9898,0,blottingpaper,"would like the world to stop talking about IPL already. I'm depressed. Thanks to DVD mixup, no Rosencrantz and Guildenstern. "
9899,9899,0,newellhj,"Still dying. I am very, very ill. "
9900,9900,0,TjTomorrowX3, i feel bad .MewithoutYou.
9901,9901,0,OXBastetXO,"A lot of death. Mrs. B, two residents last week, two today. For the first time in 12 years actually there when it happened to Mrs. G. "
9902,9902,0,Starbrite13,sometimes I wonder where my money goes. 
9903,9903,0,vanessarocks00,Is never going to drink again .. I make an ass out of myself 
9904,9904,0,amansharma81,a boring weekend 
9905,9905,1,KeepItClassyJen,@CityMommySLC I'm good...funky rainy day here 
9906,9906,1,m_alice_hale,"@MsNess i wish i could learn spannidh, were not allowed "
9907,9907,0,murrayfortescue,@GourmetBen bh doesn't have it 
9908,9908,0,ashleymarie6,"@StephanieOlsen @stateiamin @wishcake @racheliza I'm with Steph.  It's taking all I have to not be insanely, ridiculously jealous."
9909,9909,0,pantherama,RIP little mouse. I'm sure your family will miss you buddy 
9910,9910,0,lovejobros616,"going to Livy's party later ..... really freaking tired, my alergies were extremely bad last night and i couldnt sleep "
9911,9911,0,cmariec11,"Rain, rain, go away... "
9912,9912,0,decoystars,I feel so swollen  waiting for the movers to show up and still clearing things up. My dad woke up upset at our progress. We slept 5 hours
9913,9913,0,tearsonfire,"@Luturgi Everyone is gone,cause they hate me. "
9914,9914,0,lifelover26,Getting ready for work..... 
9915,9915,0,MileyRay_Baby,"i played hide and seek with the paparazzi today. they won  and for you dumb gossip sites, NO i didnt really play. its a metaphor"
9916,9916,1,lbmbyzy,"I want to invite my parents to my home,but my wife don't agree with me  "
9917,9917,1,geeky_cupcake,woke up cold  but smiling today is going to be a grand day!
9918,9918,0,cravingforchaos,"@Kateusface Aww, I lost mine at home or in the car.  I've been searching for it since three weeks ago, but I still couldn't find it."
